posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2026-05-01,Cybersecurity Analyst,Contract,Hybrid,Healthcare,Bangalore,"Smith, Schmitt and Rodriguez",Small,14.0,1,1,155,1,27690.0,0,0,0,2417,3,31,71,15,0,5.1,Corporate,0,5.9,1,14,0,68.3,24.9,0
2026-05-01,ML Engineer,Part-Time,Remote,E-Commerce,Dubai,Elliott-Barber,Medium,8.0,1,1,98,0,35853.0,0,0,0,1313,1,18,54,16,0,6.0,Free,1,1.0,1,30,30,54.6,38.5,0
2026-05-01,Data Science Intern,Full-Time,Remote,E-Commerce,London,"Hess, Walsh and Kane",Small,37.0,0,1,442,1,4678.0,0,0,0,2153,4,42,62,10,0,5.1,Corporate,0,34.1,0,15,39,42.1,54.1,1
2026-05-01,Marketing Intern,Contract,Hybrid,Healthcare,Dubai,Carr-Delgado,Startup,13.0,0,0,150,1,20649.0,0,0,0,2426,5,15,13,17,1,4.0,Corporate,0,12.1,1,0,31,53.5,61.2,1
2026-05-01,Cybersecurity Analyst,Internship,Remote,AI,Bangalore,Anderson-Romero,Startup,30.0,1,1,353,1,46183.0,0,0,0,3101,3,33,5,0,0,4.8,Corporate,0,26.7,1,10,25,47.2,23.1,0
2026-05-01,Cybersecurity Analyst,Full-Time,Onsite,EdTech,New York,Dominguez Ltd,Small,14.0,1,1,162,1,23747.0,0,0,0,1142,6,4,49,39,0,6.0,Corporate,0,2.2,1,27,36,70.7,18.7,0
2026-05-01,Marketing Intern,Contract,Hybrid,Healthcare,Dubai,Cruz-Austin,Medium,17.0,1,1,207,0,28470.0,0,0,0,1246,3,0,50,18,0,2.2,Free,1,23.2,1,30,47,29.3,48.0,0
2026-05-01,Backend Developer,Part-Time,Onsite,Healthcare,Sydney,King LLC,Small,39.0,1,1,469,1,52067.0,0,0,0,1796,3,22,31,46,0,5.7,Corporate,0,30.3,1,0,0,58.6,8.6,0
2026-05-01,Cybersecurity Analyst,Full-Time,Remote,Cybersecurity,Bangalore,Ross Group,Startup,26.0,1,1,307,1,40719.0,0,0,0,1760,7,37,34,36,0,5.7,Corporate,0,23.3,1,42,28,35.4,34.4,0
2026-05-01,Backend Developer,Full-Time,Remote,E-Commerce,Bangalore,"Estes, Thompson and Taylor",Startup,31.0,1,1,386,1,44211.0,0,1,1685,2046,3,66,80,15,0,4.8,Free,1,7.3,1,47,17,67.8,80.2,1
2026-05-01,Frontend Developer,Internship,Hybrid,Healthcare,Dubai,"Barker, James and Marks",Medium,14.0,1,1,159,1,51546.0,0,1,3906,1506,3,38,39,12,1,12.4,Corporate,0,10.7,1,37,3,61.1,49.0,0
2026-05-01,Frontend Developer,Contract,Hybrid,FinTech,San Francisco,Patterson-Tanner,Medium,2.0,1,1,30,1,36109.0,0,0,0,942,2,33,27,43,0,5.8,Corporate,0,23.4,1,0,19,76.5,23.9,0
2026-05-01,Marketing Intern,Part-Time,Onsite,Cybersecurity,Sydney,"Ellis, Taylor and Mckenzie",Medium,14.0,1,1,177,0,43908.0,0,0,0,1209,5,24,44,49,0,0.3,Corporate,0,17.8,1,34,0,69.5,10.0,0
2026-05-01,Marketing Intern,Contract,Remote,FinTech,London,Church Inc,Enterprise,24.0,1,1,281,1,13569.0,0,0,0,1170,3,43,74,24,0,2.5,Corporate,0,12.1,1,19,13,60.5,30.6,0
2026-05-01,Cloud Engineer,Internship,Onsite,AI,Singapore,Wilkerson-Sloan,Startup,26.0,0,1,306,0,44458.0,0,0,0,1836,2,18,75,40,0,11.2,Corporate,0,1.0,1,40,42,20.8,61.9,1
2026-05-01,AI Research Intern,Internship,Remote,Gaming,Berlin,"Aguilar, Moore and Moore",Medium,2.0,1,0,16,1,62602.0,0,0,0,1482,7,40,27,16,0,6.6,Corporate,0,6.3,1,19,13,59.1,44.2,0
2026-05-01,Cloud Engineer,Full-Time,Onsite,FinTech,San Francisco,"Chandler, Gonzalez and Howard",Small,11.0,1,1,135,0,11165.0,0,0,0,1283,2,16,10,15,0,8.6,Corporate,0,15.2,0,5,32,60.8,12.7,0
2026-05-01,AI Research Intern,Internship,Onsite,Software,London,Cole Group,Enterprise,9.0,1,1,108,1,25411.0,0,0,0,1011,3,19,45,21,0,3.2,Free,1,3.6,0,51,14,79.0,12.3,0
2026-05-01,UI/UX Designer,Contract,Onsite,E-Commerce,Toronto,Burke-Davis,Enterprise,24.0,1,1,287,1,19152.0,0,1,1198,1674,2,79,13,0,0,2.7,Corporate,0,25.6,0,28,19,40.9,62.7,1
2026-05-01,Cybersecurity Analyst,Internship,Hybrid,FinTech,Bangalore,Deleon Group,Small,16.0,0,1,217,0,31891.0,0,0,0,2052,0,20,22,30,0,5.8,Corporate,0,20.5,1,34,21,60.3,35.7,0
2026-05-01,Marketing Intern,Contract,Remote,Healthcare,Bangalore,Kramer-Newton,Startup,16.0,1,1,202,1,41736.0,0,0,0,2185,4,77,23,13,0,3.9,Free,1,1.0,1,40,8,57.6,48.3,0
2026-05-01,Backend Developer,Contract,Onsite,Software,London,Stout-Browning,Startup,17.0,1,1,203,1,29643.0,0,0,0,1824,2,19,30,35,0,4.8,Corporate,0,1.0,1,11,41,59.6,20.3,0
2026-05-01,Marketing Intern,Internship,Remote,Marketing,Singapore,Shaffer-Salazar,Small,28.0,0,1,329,1,31714.0,0,0,0,3158,4,50,0,6,0,3.9,Corporate,0,1.0,1,53,34,42.9,41.1,0
2026-05-01,Data Science Intern,Part-Time,Remote,Marketing,Toronto,"Evans, Juarez and Welch",Medium,35.0,1,1,399,1,38694.0,0,0,0,983,2,37,37,12,0,4.7,Corporate,0,16.3,1,12,15,57.7,23.5,0
2026-05-01,Frontend Developer,Full-Time,Onsite,E-Commerce,London,Gomez-Rodriguez,Medium,7.0,1,1,88,0,16116.0,0,0,0,1634,1,16,26,44,0,1.5,Corporate,0,14.7,0,18,44,43.7,23.9,0
2026-05-01,UI/UX Designer,Internship,Remote,Cybersecurity,Berlin,"Robinson, King and Quinn",Startup,26.0,1,1,327,1,46248.0,0,0,0,1901,2,12,70,38,0,1.7,Corporate,0,3.4,1,17,0,86.7,0.0,0
2026-05-01,Cloud Engineer,Part-Time,Remote,Gaming,Bangalore,"Young, Mitchell and Kelly",Medium,26.0,1,0,306,0,24501.0,0,0,0,2359,1,60,31,16,0,7.4,Corporate,0,15.6,1,17,51,35.6,61.2,1
2026-05-01,ML Engineer,Internship,Onsite,Software,Singapore,"Cook, Diaz and Aguilar",Startup,19.0,1,0,219,0,26315.0,0,0,0,1306,2,53,52,12,0,3.6,Corporate,0,29.6,1,33,41,35.1,60.6,1
2026-05-01,Frontend Developer,Part-Time,Onsite,Healthcare,Dubai,"Miller, Rodriguez and Clark",Small,37.0,0,1,435,1,44203.0,0,0,0,1696,2,9,27,0,0,4.5,Corporate,0,10.9,0,17,54,41.9,25.7,0
2026-05-01,Cybersecurity Analyst,Full-Time,Onsite,Software,Dubai,Obrien PLC,Startup,17.0,0,1,194,0,32038.0,0,0,0,2025,1,49,40,35,0,11.3,Corporate,0,19.9,1,0,0,57.6,26.9,0
2026-05-01,UI/UX Designer,Internship,Remote,FinTech,New York,Barnett-Herrera,Medium,14.0,1,1,179,1,29207.0,0,0,0,1868,0,14,80,48,0,7.7,Corporate,0,22.8,0,21,23,60.8,23.6,0
2026-05-01,Frontend Developer,Full-Time,Remote,Healthcare,Dubai,Vega-Rivas,Small,7.0,1,1,94,1,22394.0,0,0,0,1371,2,37,20,0,0,2.8,Corporate,0,8.5,0,22,0,62.2,9.4,0
2026-05-01,AI Research Intern,Full-Time,Onsite,Marketing,London,Knapp-Thompson,Medium,32.0,1,1,364,1,5966.0,0,0,0,1310,4,22,40,35,1,6.8,Free,1,40.3,0,32,25,66.6,48.3,0
2026-05-01,Data Science Intern,Internship,Hybrid,EdTech,Singapore,Hicks-Berry,Startup,10.0,1,1,103,1,48447.0,0,0,0,2232,3,79,38,5,1,5.7,Corporate,0,13.6,1,0,39,33.8,65.2,1
2026-05-01,UI/UX Designer,Internship,Onsite,Marketing,Bangalore,Kirk Inc,Medium,29.0,1,0,333,0,29654.0,0,0,0,2115,7,50,50,21,0,2.4,Free,1,20.8,1,0,41,37.0,69.6,1
2026-05-01,Marketing Intern,Contract,Remote,Marketing,Berlin,Phillips Inc,Small,16.0,1,1,184,1,48467.0,0,0,0,914,3,27,22,30,0,6.5,Corporate,0,24.2,1,25,17,48.7,25.2,0
2026-05-01,AI Research Intern,Internship,Remote,E-Commerce,Toronto,Sanchez Inc,Medium,18.0,1,1,202,1,39938.0,0,1,1294,1457,11,0,44,59,0,8.2,Free,1,21.1,0,47,32,49.6,77.0,1
2026-05-01,Marketing Intern,Full-Time,Remote,Marketing,San Francisco,Simmons-Monroe,Small,5.0,1,1,58,1,37777.0,0,0,0,1834,1,65,49,39,0,3.3,Corporate,0,21.0,0,28,15,64.7,25.7,0
2026-05-01,ML Engineer,Full-Time,Remote,Software,Toronto,"Durham, Collins and Wells",Startup,8.0,1,1,120,1,29853.0,0,0,0,1607,4,29,37,44,0,7.6,Corporate,0,10.6,1,0,19,82.6,20.0,0
2026-05-01,Marketing Intern,Part-Time,Onsite,EdTech,Singapore,Horton-Valdez,Startup,6.0,1,1,96,0,36202.0,0,0,0,2582,4,53,60,34,0,1.3,Corporate,0,4.2,0,1,28,43.3,30.8,0
2026-05-01,ML Engineer,Full-Time,Remote,AI,Singapore,Nguyen-Martin,Enterprise,21.0,0,1,257,1,40597.0,0,0,0,1074,0,55,42,26,0,5.3,Corporate,0,6.9,1,52,33,57.6,45.3,0
2026-05-01,Cloud Engineer,Internship,Remote,Gaming,Bangalore,Hunt Ltd,Enterprise,22.0,1,1,278,0,25397.0,0,0,0,1528,2,35,39,29,0,3.9,Free,1,19.4,1,52,25,42.1,48.3,0
2026-05-01,Marketing Intern,Contract,Onsite,AI,Toronto,Gonzales-Calhoun,Small,10.0,1,0,129,1,8101.0,0,0,0,2458,4,21,41,62,0,2.2,Corporate,0,27.7,1,18,34,52.0,48.1,0
2026-05-01,Data Science Intern,Part-Time,Hybrid,Cybersecurity,Dubai,Hardy-Perry,Startup,15.0,1,1,171,1,47646.0,0,1,1283,1534,2,30,3,15,0,3.1,Free,1,24.7,1,48,52,59.9,65.7,1
2026-05-01,Marketing Intern,Contract,Hybrid,AI,Berlin,Thompson-Rodriguez,Startup,31.0,0,1,404,1,12645.0,0,0,0,2042,3,39,68,0,0,0.0,Free,1,7.2,0,0,35,49.4,53.7,1
2026-05-01,Frontend Developer,Part-Time,Hybrid,EdTech,Singapore,Dudley and Sons,Medium,39.0,1,1,477,0,43021.0,0,0,0,1778,3,63,71,64,0,4.5,Corporate,0,32.4,0,44,25,30.3,50.3,1
2026-05-01,Cloud Engineer,Part-Time,Hybrid,Gaming,San Francisco,"James, Wright and Coleman",Enterprise,37.0,1,0,440,0,16360.0,0,0,0,1352,6,46,7,40,0,1.0,Free,1,7.9,1,51,0,54.3,51.8,1
2026-05-01,Marketing Intern,Part-Time,Remote,E-Commerce,San Francisco,"Rodriguez, Johnson and Webb",Medium,4.0,1,1,42,1,25595.0,0,0,0,2046,1,0,27,38,0,7.2,Corporate,0,24.9,1,32,24,61.6,24.0,0
2026-04-30,Backend Developer,Contract,Remote,FinTech,Sydney,Murphy and Sons,Startup,24.0,1,1,299,1,54413.0,0,0,0,2898,1,66,14,0,1,2.5,Corporate,0,20.6,1,45,29,31.6,56.1,1
2026-04-30,Cybersecurity Analyst,Internship,Remote,FinTech,London,Brock LLC,Enterprise,28.0,1,1,338,1,57552.0,0,0,0,1529,6,8,48,31,0,6.5,Corporate,0,21.2,1,0,14,61.4,19.2,0
2026-04-30,UI/UX Designer,Part-Time,Remote,AI,Bangalore,Mendez Inc,Medium,30.0,1,1,331,0,42886.0,0,0,0,1897,1,43,22,23,0,2.6,Corporate,0,22.4,0,12,39,49.8,31.4,0
2026-04-30,UI/UX Designer,Internship,Remote,Software,Bangalore,"Kidd, Cox and Miles",Startup,9.0,1,1,102,1,20646.0,0,0,0,2208,5,9,48,23,0,4.3,Corporate,0,10.0,1,47,12,65.4,30.9,0
2026-04-30,Frontend Developer,Internship,Remote,Healthcare,Toronto,"Gordon, Cruz and Brennan",Startup,3.0,1,1,3,1,15106.0,0,0,0,872,4,30,20,14,0,3.1,Corporate,0,14.0,1,0,31,62.6,19.8,0
2026-04-30,Marketing Intern,Full-Time,Hybrid,FinTech,New York,"Herman, Singleton and Gould",Startup,6.0,1,1,100,1,26035.0,0,0,0,1330,1,51,57,0,1,7.0,Free,1,19.7,1,17,14,53.9,49.7,0
2026-04-30,Frontend Developer,Full-Time,Remote,Software,Bangalore,"Wright, Moreno and Guzman",Small,25.0,1,1,319,0,29490.0,0,0,0,2000,1,32,30,0,0,3.6,Corporate,0,18.0,1,11,0,53.2,0.0,0
2026-04-30,Frontend Developer,Contract,Remote,Gaming,New York,Baker LLC,Enterprise,32.0,1,1,392,1,36603.0,0,0,0,1596,6,34,59,14,1,3.4,Corporate,0,20.2,1,49,4,69.3,27.9,0
2026-04-30,Cloud Engineer,Contract,Remote,Marketing,Bangalore,"Jones, Miller and Rangel",Startup,21.0,1,1,283,0,48524.0,0,0,0,1487,1,0,15,43,0,7.6,Corporate,0,11.8,0,25,0,73.2,0.0,0
2026-04-30,Data Science Intern,Part-Time,Remote,Cybersecurity,San Francisco,Cummings-Garcia,Medium,14.0,0,1,157,1,18044.0,0,0,0,1330,2,46,1,11,0,4.5,Corporate,0,24.2,1,18,0,62.6,16.0,0
2026-04-30,Marketing Intern,Internship,Remote,Marketing,Toronto,Gomez-Edwards,Enterprise,5.0,1,0,74,0,40237.0,0,0,0,2096,0,12,50,52,0,5.0,Corporate,0,16.9,1,24,1,69.3,24.6,0
2026-04-30,Data Science Intern,Part-Time,Remote,Software,New York,"Werner, Holmes and Cook",Enterprise,7.0,1,0,61,1,40350.0,0,1,4443,2489,3,43,35,44,0,6.6,Corporate,0,4.5,1,52,8,60.3,64.6,1
2026-04-30,Frontend Developer,Full-Time,Onsite,AI,San Francisco,Snyder-Young,Enterprise,10.0,1,0,117,1,20313.0,0,0,0,1956,5,44,1,36,0,1.6,Free,1,25.8,1,29,44,47.3,56.6,1
2026-04-30,UI/UX Designer,Part-Time,Onsite,E-Commerce,Sydney,"Fitzgerald, Mcmahon and Holland",Small,27.0,1,1,325,0,20609.0,0,0,0,2218,1,23,63,64,1,10.2,Corporate,0,26.3,0,66,49,54.4,57.9,1
2026-04-30,Cloud Engineer,Contract,Hybrid,Gaming,London,"Logan, Thompson and Carson",Medium,6.0,0,0,66,1,24829.0,0,0,0,955,3,70,40,18,0,5.6,Corporate,0,21.8,1,23,23,39.6,45.3,0
2026-04-30,Cybersecurity Analyst,Part-Time,Onsite,Marketing,London,Singh-Lara,Startup,2.0,1,1,40,1,31213.0,0,0,0,2037,0,11,68,70,0,5.3,Corporate,0,22.3,0,15,31,93.3,30.1,0
2026-04-30,Cloud Engineer,Internship,Remote,Cybersecurity,Singapore,Johnson PLC,Medium,38.0,1,1,479,1,7596.0,0,0,0,2043,6,81,45,0,1,9.4,Free,1,9.8,1,7,33,5.8,80.2,1
2026-04-30,Marketing Intern,Internship,Remote,FinTech,Bangalore,"Barker, Sullivan and Graham",Small,19.0,1,1,229,1,32947.0,0,1,3771,2259,1,38,39,10,0,5.2,Corporate,0,14.1,1,18,0,64.7,44.4,0
2026-04-30,Backend Developer,Contract,Hybrid,EdTech,London,Gibson Group,Startup,11.0,1,1,120,0,44752.0,0,1,2747,1265,4,38,36,33,0,5.6,Corporate,0,1.0,0,16,9,61.7,45.9,0
2026-04-30,Cybersecurity Analyst,Internship,Onsite,Software,Sydney,"Keller, Spence and Sellers",Small,7.0,1,1,81,1,26237.0,0,0,0,1936,6,39,100,3,0,7.5,Corporate,0,16.6,1,29,41,35.7,45.9,0
2026-04-30,Frontend Developer,Full-Time,Remote,Gaming,Sydney,"Cook, Harvey and Roman",Enterprise,5.0,1,0,43,0,36446.0,0,0,0,1537,1,22,42,55,0,2.9,Corporate,0,5.5,0,82,47,40.5,64.5,1
2026-04-30,AI Research Intern,Part-Time,Hybrid,E-Commerce,Bangalore,"Brown, Anderson and Christian",Small,39.0,1,1,479,1,,0,0,0,2433,5,28,32,47,0,7.5,Corporate,0,15.4,1,12,34,55.7,29.4,0
2026-04-30,Marketing Intern,Part-Time,Onsite,FinTech,San Francisco,Sandoval-Miller,Medium,25.0,1,1,327,1,21676.0,0,0,0,1636,3,0,23,35,1,5.3,Corporate,0,7.3,1,34,25,75.5,12.6,0
2026-04-30,UI/UX Designer,Internship,Remote,Gaming,Bangalore,"Evans, Tapia and Hunt",Enterprise,32.0,1,1,369,1,22163.0,0,0,0,1320,5,0,36,28,0,6.3,Corporate,0,18.9,1,19,26,81.0,0.0,0
2026-04-30,Data Science Intern,Part-Time,Remote,Cybersecurity,Toronto,Hoffman Ltd,Startup,9.0,1,1,91,0,40590.0,0,1,807,1475,3,3,80,36,0,4.3,Corporate,0,8.7,0,26,31,64.2,50.5,1
2026-04-30,Backend Developer,Part-Time,Onsite,Software,Bangalore,"Lawson, Richardson and Cohen",Medium,35.0,1,1,438,1,8133.0,0,0,0,2089,1,0,48,33,0,6.1,Corporate,0,24.3,1,32,7,85.5,0.0,0
2026-04-30,Backend Developer,Part-Time,Hybrid,E-Commerce,London,Thompson-Knight,Medium,2.0,1,0,18,0,28884.0,0,0,0,1725,5,7,71,38,0,8.7,Corporate,0,5.7,1,14,35,40.8,74.1,1
2026-04-30,Data Science Intern,Full-Time,Hybrid,Marketing,Singapore,"Harris, Brown and Rodriguez",Small,21.0,1,1,254,0,3523.0,0,1,4049,762,5,28,57,36,0,2.4,Corporate,0,33.3,1,27,21,52.0,59.3,1
2026-04-30,UI/UX Designer,Contract,Remote,Gaming,Toronto,Murphy Inc,Medium,32.0,1,1,392,1,57365.0,0,0,0,1477,2,26,11,43,0,9.3,Corporate,0,18.1,0,18,27,68.1,13.8,0
2026-04-30,ML Engineer,Contract,Onsite,Healthcare,Singapore,"Romero, Lane and Jones",Medium,17.0,1,1,199,1,24295.0,0,0,0,2290,7,65,47,10,0,3.2,Corporate,0,7.7,0,0,3,38.4,7.6,0
2026-04-30,ML Engineer,Part-Time,Remote,Software,London,"Mckee, Wilkinson and Brown",Startup,8.0,1,1,107,0,34864.0,0,0,0,1946,5,46,62,0,0,4.8,Corporate,0,20.3,1,37,15,41.1,36.6,0
2026-04-30,Cybersecurity Analyst,Full-Time,Remote,FinTech,San Francisco,Baker-Castaneda,Enterprise,7.0,0,1,76,1,36679.0,0,0,0,1694,5,41,31,53,1,5.2,Corporate,0,27.6,0,60,13,23.9,66.2,1
2026-04-30,Marketing Intern,Internship,Remote,Healthcare,Dubai,Jenkins-Weber,Startup,27.0,1,1,302,1,29247.0,0,0,0,1716,0,32,56,46,0,5.6,Corporate,0,29.0,0,1,29,65.2,37.4,0
2026-04-30,Marketing Intern,Internship,Hybrid,Healthcare,San Francisco,"Palmer, Moore and Bernard",Startup,5.0,1,1,61,1,22853.0,0,0,0,1750,2,30,100,38,0,5.8,Corporate,0,23.4,1,22,10,62.4,22.9,0
2026-04-30,Backend Developer,Part-Time,Remote,Software,London,Stevenson and Sons,Startup,38.0,0,1,458,0,20530.0,0,0,0,784,3,29,24,29,0,6.1,Corporate,0,9.1,1,37,57,19.0,53.7,1
2026-04-30,Frontend Developer,Internship,Remote,Gaming,Singapore,"Walker, Estrada and Medina",Medium,11.0,0,1,151,1,22894.0,0,1,3147,1716,4,8,59,9,0,4.8,Corporate,0,25.3,1,2,28,54.2,67.8,1
2026-04-30,Data Science Intern,Contract,Hybrid,Cybersecurity,Singapore,"Griffin, Long and Coleman",Small,1.0,1,1,15,0,43871.0,0,0,0,2077,4,35,48,39,0,3.1,Free,1,19.9,1,32,30,34.2,62.5,1
2026-04-30,Backend Developer,Internship,Remote,E-Commerce,San Francisco,Gregory-Thomas,Small,14.0,1,1,167,1,39196.0,0,0,0,1184,4,65,45,27,0,8.0,Corporate,0,13.6,1,31,51,46.9,47.7,0
2026-04-30,ML Engineer,Part-Time,Remote,AI,Dubai,Foster Inc,Startup,6.0,1,1,56,1,45623.0,0,1,1183,2006,4,6,29,18,0,6.1,Corporate,0,10.5,1,9,33,92.7,43.0,0
2026-04-30,Marketing Intern,Contract,Remote,Healthcare,Berlin,Wilson-Smith,Medium,26.0,1,1,317,0,48911.0,0,0,0,2315,3,25,24,28,0,6.6,Corporate,0,9.7,0,34,7,55.2,35.8,0
2026-04-30,UI/UX Designer,Contract,Hybrid,Marketing,Dubai,Smith Group,Small,18.0,1,1,201,1,41538.0,0,0,0,1903,4,42,37,33,0,6.4,Corporate,0,13.9,0,26,0,59.5,0.0,0
2026-04-30,Cybersecurity Analyst,Full-Time,Onsite,AI,New York,York Inc,Startup,2.0,0,0,36,1,41777.0,0,0,0,1166,3,63,50,18,0,3.1,Corporate,0,17.4,1,51,9,35.7,68.9,1
2026-04-30,Cybersecurity Analyst,Full-Time,Remote,E-Commerce,London,Daniels-Gonzales,Medium,6.0,0,1,78,1,60284.0,0,0,0,1841,6,28,89,21,0,4.2,Corporate,0,1.0,1,47,13,74.2,54.8,1
2026-04-30,AI Research Intern,Full-Time,Remote,EdTech,San Francisco,"Potter, Castro and Howell",Small,39.0,1,0,487,0,35720.0,0,0,0,1786,5,18,45,51,0,4.1,Free,1,14.6,1,37,0,44.4,51.0,1
2026-04-30,Marketing Intern,Internship,Onsite,Gaming,Toronto,"Adams, Fields and Hill",Small,7.0,1,1,100,0,45878.0,0,0,0,1487,5,0,93,0,0,2.2,Free,1,5.4,1,33,7,64.3,29.8,0
2026-04-30,Data Science Intern,Contract,Remote,Cybersecurity,Singapore,Beck-Avila,Enterprise,19.0,1,1,236,1,17804.0,0,1,4149,2535,1,13,12,0,0,8.5,Free,1,22.8,1,8,36,64.7,57.8,1
2026-04-30,Cybersecurity Analyst,Contract,Remote,FinTech,Berlin,Bartlett Group,Medium,19.0,1,1,225,1,45893.0,0,0,0,1978,2,54,78,22,0,7.8,Free,1,21.2,1,37,24,29.8,50.9,1
2026-04-30,ML Engineer,Contract,Onsite,Gaming,Bangalore,Bauer Ltd,Startup,39.0,1,1,458,0,15187.0,0,0,0,1344,6,30,74,23,0,3.1,Corporate,0,1.0,0,23,19,69.8,14.5,0
2026-04-30,Backend Developer,Internship,Hybrid,EdTech,Sydney,Jones and Sons,Medium,37.0,1,1,452,1,54598.0,0,0,0,2009,6,43,14,18,0,2.4,Free,1,28.1,1,71,100,20.6,75.7,1
2026-04-30,Cloud Engineer,Contract,Onsite,Gaming,Berlin,Walters Group,Medium,3.0,1,0,65,1,4133.0,0,0,0,2451,4,32,67,31,0,0.0,Corporate,0,7.7,1,0,0,73.2,26.4,0
2026-04-30,UI/UX Designer,Contract,Hybrid,Healthcare,London,Gray Inc,Startup,21.0,1,1,240,1,21321.0,0,0,0,1190,1,0,20,25,0,8.3,Corporate,0,5.5,1,46,0,87.6,0.0,0
2026-04-30,Cloud Engineer,Part-Time,Onsite,E-Commerce,London,Collier and Sons,Startup,16.0,0,0,208,1,39363.0,0,0,0,1908,2,39,65,31,0,9.1,Corporate,0,36.6,1,0,29,43.5,66.4,1
2026-04-30,UI/UX Designer,Contract,Onsite,Cybersecurity,Berlin,"Cooper, Ruiz and Cooper",Medium,30.0,1,1,362,1,16444.0,0,0,0,577,3,40,39,0,0,4.2,Corporate,0,15.8,1,18,13,76.1,0.0,0
2026-04-30,UI/UX Designer,Contract,Remote,FinTech,Dubai,Colon Inc,Enterprise,17.0,1,1,193,1,75964.0,0,0,0,2576,3,55,8,19,0,7.3,Corporate,0,5.7,1,0,23,57.0,25.3,0
2026-04-30,Marketing Intern,Full-Time,Remote,Healthcare,Bangalore,Garcia-Gardner,Small,19.0,0,1,234,0,32143.0,0,0,0,1711,2,51,9,1,0,7.1,Corporate,0,9.8,1,35,40,25.8,54.2,1
2026-04-30,Frontend Developer,Full-Time,Onsite,Healthcare,Singapore,Bennett PLC,Enterprise,20.0,1,1,241,1,12876.0,0,0,0,1145,2,14,37,19,0,2.3,Corporate,0,12.7,0,31,0,67.4,0.0,0
2026-04-30,AI Research Intern,Full-Time,Onsite,E-Commerce,Toronto,Hood-Jenkins,Medium,31.0,1,1,377,1,47467.0,0,0,0,1645,3,14,50,2,0,5.1,Corporate,0,40.8,1,37,20,81.5,0.0,0
2026-04-30,Data Science Intern,Full-Time,Hybrid,AI,San Francisco,Butler-Kidd,Startup,30.0,1,1,369,1,69480.0,0,1,1920,1827,4,17,71,54,0,0.1,Corporate,0,32.9,1,34,7,54.1,54.7,1
2026-04-30,Backend Developer,Internship,Remote,FinTech,Dubai,"Bright, Barry and Reed",Enterprise,22.0,1,1,261,1,8452.0,0,0,0,2960,2,22,31,16,0,2.9,Corporate,0,21.8,1,11,19,52.9,29.1,0
2026-04-30,AI Research Intern,Contract,Remote,Marketing,New York,Hill-Garcia,Startup,36.0,1,1,423,1,33996.0,0,0,0,1865,3,28,16,18,0,10.7,Corporate,0,30.6,0,17,0,58.9,6.7,0
2026-04-30,ML Engineer,Internship,Remote,AI,Berlin,Craig PLC,Small,8.0,0,0,85,1,39372.0,0,0,0,2441,1,8,84,18,0,7.7,Free,1,5.5,0,44,0,68.1,62.2,1
2026-04-30,Cloud Engineer,Full-Time,Remote,Cybersecurity,San Francisco,Foster Ltd,Medium,21.0,0,1,240,1,57391.0,0,0,0,1565,0,0,56,0,1,4.5,Corporate,0,18.1,1,0,14,88.5,25.4,0
2026-04-30,ML Engineer,Part-Time,Onsite,Cybersecurity,Sydney,Chapman-Jones,Startup,29.0,1,1,346,0,41003.0,0,0,0,1661,2,11,24,25,0,5.1,Corporate,0,16.8,1,52,17,60.7,0.0,0
2026-04-30,UI/UX Designer,Internship,Hybrid,Software,Sydney,Chandler Group,Startup,21.0,1,1,274,1,40484.0,0,0,0,2232,2,31,24,0,0,0.0,Corporate,0,18.6,1,0,44,56.0,14.7,0
2026-04-30,Marketing Intern,Internship,Hybrid,Software,Bangalore,"Blankenship, Smith and Booker",Small,34.0,1,0,420,1,33657.0,0,0,0,3247,6,0,42,5,0,4.0,Free,1,24.6,0,6,34,78.4,42.6,0
2026-04-30,Frontend Developer,Full-Time,Onsite,Gaming,New York,Edwards LLC,Enterprise,2.0,1,1,21,0,18528.0,0,0,0,1540,4,51,80,11,0,4.4,Corporate,0,17.1,1,39,21,59.2,30.8,0
2026-04-30,Cybersecurity Analyst,Part-Time,Remote,Gaming,Sydney,Rogers-Sanchez,Enterprise,17.0,1,1,211,1,18233.0,0,0,0,1049,4,26,33,14,0,2.8,Corporate,0,10.5,1,11,23,47.7,15.1,0
2026-04-30,UI/UX Designer,Part-Time,Remote,FinTech,London,Peterson-Turner,Small,32.0,0,1,384,1,63227.0,0,0,0,2317,1,18,48,33,1,11.3,Corporate,0,23.9,1,11,29,53.6,50.9,1
2026-04-30,Frontend Developer,Internship,Remote,Marketing,New York,"Padilla, Davis and Allen",Small,33.0,0,1,399,1,29177.0,0,0,0,1559,2,30,60,22,0,8.9,Corporate,0,29.2,1,1,26,52.3,52.2,1
2026-04-30,AI Research Intern,Part-Time,Remote,Healthcare,San Francisco,Kennedy-Williams,Small,28.0,1,1,329,1,36743.0,0,0,0,1397,3,5,30,40,0,2.2,Corporate,0,5.0,1,50,29,53.8,20.6,0
